reviewerID,asin,overall,Screen,Design,Protection,Price_Quality,Power_Charging,Audio,clean_text,Camera,Bluetooth_Features,Signal_Strength,Voice_Calls,Customer_Service,Return_Policy,Overall_Experience,Signal_Range,Connection_Frequency,Battery_Life,Visibility,Microphone,User_Experience,Durability,Reliability,Belt_Clip,Blue_Light_Impact,Quality,Wind_Resistance,Bluetooth_Connectivity,Noise_Cancellation,Overall
A3GTFE6TGG6OZQ,B0002HBOMO,4,0.0,0.8,0.7,0.0,0.0,0.0,good grip on ipod i bought this to fit inside a kit that creates a storage space below my car stereo the pad has good grip on an ipod my phone and a couple pens while sticking to the smooth plastic,,,,,,,,,,,,,,,,,,,,,,
A278S61JJ5Y95L,B0002HBOMO,5,0.0,0.0,0.0,0.0,0.0,0.0,these things are great and work for a lot of areas not just the car these things are great and work for a lot of areas not just the car i actually use them on my art table to keep my items from moving that i use,,,,,,,,,,,,,,,,,,,,,,
A3IYRM3X94M3OC,B0002HBOMO,5,0.0,0.0,0.0,1.0,0.0,0.0,five stars works great,,,,,,,,,,,,,,,,,,,,,,
A2VT2D4ZIEEHXI,B0002HBOMO,1,0.0,-0.8,-0.5,-0.7,0.0,0.0,huge disappointment this pad is extremely unreliable in that it does not stick to my dash and is very poorly made one thing i will say is my wallet and phone have not fallen from the pad unfortunately the pad moves all around,,,,,,,,,,,,,,,,,,,,,,
ADSBLGTMHO0DP,B0002HBOMO,5,0.0,0.8,0.9,0.0,0.0,0.0,sticky and cut to fit not only is this sticky pad great to keep things from sliding but you can trim it to fit an area or shelf on the dash,,,,,,,,,,,,,,,,,,,,,,
A3DWOUKI7ZG43N,B0002HBOMO,5,0.0,0.8,0.7,0.9,0.0,0.0,excellent value excellent price this pad is really good it works for the porpuse that is described obvisly of you put something really big or something too round it is going to fall with any movement of the car but for the phone glases coints some small papers etc it works and is really easy to remove and replace in any part of the car board highly recomendable note it also looks nice in black car boards,,,,,,,,,,,,,,,,,,,,,,
A1LYDMJ55BBQJB,B0002HBOMO,5,0.0,0.8,0.9,0.0,0.0,0.0,sweet nice sticky pad to keep my phone and glasses from sliding across the dash when i turn how many time have i done that when i take them off to look for a paper or phone charger when driving its a bad habit but so is reaching for the glasses across the car and still be driving but no more,,,,,,,,,,,,,,,,,,,,,,
AFTA0RLE9ELTM,B0002HBOMO,5,0.0,0.0,0.5,0.7,0.0,0.0,does what it s supposed to i put this sticky pad on top of a cup holder cover i have on my honda accord 2010 i tend to put ipods or my cellphone there and whenever the car moves it slides out and falls to the car s floor using this sticky pad it prevents that for me it is easy to remove if you decide to get rid of it altogether you don t have to stick it permanently on any part of your car things that don t bother me about it but should be noted it doesn t stay on the cover that well its like it could fall off if there was enough dust between it and the cover just like any other sticky thingie this thing can easily collect dust it looks like you can just wash it off though i haven t tried update yep you can just pull it off wash it dry it properly overnight and put it back where it was i bought a 2nd one so that i can put stuff on the dashboard now so i can use the cupholder,,,,,,,,,,,,,,,,,,,,,,
A1TZNQZG0UU4QM,B0002HBOMO,3,0.0,0.0,0.0,0.0,0.0,0.0,not bad item was purchased for spouse was not what he really wanted but the item does work for the most part,,,,,,,,,,,,,,,,,,,,,,
A32NEDX6UVV8DE,B0002HBOMO,5,0.0,0.0,0.8,0.0,0.0,0.0,works great i always have triable keeping my phone from moving when in my sports car i like to keep my phone close to my hands and this sticky pad allows me to do exactly that even when i make a sharp turn the phone alway stays in place if it gets a bit dusty you can wash it and is as good as new again,,,,,,,,,,,,,,,,,,,,,,
A3TPO8R3QQDW0D,B0002HBOMO,4,0.0,-0.2,-0.5,0.0,0.0,0.0,works well but a little too well for a naked iphone 4s works as advertised it s a tacky pad that is non adhesive and keeps stuff from sliding around on the dashboard problem with the iphone 4s is that the back is a flat panel of gorilla glass and does not lift easily off the sticky pad instead it tends to lift the sticky pad off the dashboard by sticking itself to the back of the iphone i m sure the problem would be solved by using an iphone cover but then if i did i wouldn t need the sticky pad at all,,,,,,,,,,,,,,,,,,,,,,
A10WI3EOAKK0WS,B0002HBOMO,4,0.0,0.0,0.3,0.5,0.0,0.0,works fine but please note my description on exaggerated marketing i did take off a star in the rating because products like these are marketed in a slightly exaggerated way there s nothing 34 sticky 34 about the product the pad is made of a specific material that is able to hold the objects in place while you re driving it s not perfect but for the simple task of holding a cellphone sunglasses loose change perhaps your ez pass it will do the trick i place a camcorder there to film road trips and for the most part it stays put like any other product of this type if you off road drive over unpaved roads or you intentionally drive abnormally the contents of the pad may not stay put summary just drive normally and you won t have a problem,,,,,,,,,,,,,,,,,,,,,,
ARREWJL8YYZN2,B0002HBOMO,5,0.0,0.8,0.9,0.0,0.0,0.0,nice for stereo bluetooth speakers i keep one of these at my office desk and one at home it provides a great place to locate my cell phone or bluetooth stereo speaker no clanging when i lay the items down no strange echo vibrations from hard surfaces and no vibrating off the counter which had happened before without the pad,,,,,,,,,,,,,,,,,,,,,,
A18Z4PYBB9L9RY,B0002HBOMO,1,0.0,-0.8,-0.7,-0.9,0.0,0.0,did have adhesive and very thin even though the package and description stated there was no adhesive there certainly was a white backing too remove and place on dash i felt the item was very thin and to the touch not sticky at all there were no groves as competing products and the part that faced up that was supposed to attract and stick was smooth overall i was not impressed,,,,,,,,,,,,,,,,,,,,,,
A3QU3O79AGNWCY,B0002HBOMO,1,0.0,0.0,0.0,-1.0,0.0,0.0,terrible product i bought 10 of these they are the worst product i have ever used they do not work as advertised nothing sticks to them,,,,,,,,,,,,,,,,,,,,,,
A1CPHWT5SRA5S9,B0002HBOMO,5,0.0,0.0,0.8,0.0,0.0,0.0,my mom loves it she used to keep her cell in the side door pocket and was always missing calls messages but problem solved has never fallen off,,,,,,,,,,,,,,,,,,,,,,
A1XH2IEQL34G7S,B0002HBOMO,5,0.0,0.8,0.9,0.7,0.0,0.0,handstand sticky pad i bought a similar one a local store was surprised how well it held my phone my sons phone ipod i pd almost 6 it is 1 2 the size of this one i needed another one it looked bigger wow it s bigger i have a portable fan even on one of these i loved it so much i bought another one warning this has nothing to do w the product itself but if u use this for your phone ipod it s hot outside u have this on ur dashboard do not put your phone or ipod on it my phone over heated thank goodness it ok my phone but u live learn i also keep loose change on it glasses small toys stay too enjoy,,,,,,,,,,,,,,,,,,,,,,
